user_id,item_id,watch_percentage,created_at,rating
322262,45042,100,2020-03-30 08:41:23,10
322262,181492,99,2020-03-31 09:16:52,10
322262,183710,100,2020-03-30 08:36:01,10
494102,510,100,2020-03-30 17:51:48,10
494102,512,72,2020-03-30 17:54:46,8
494102,918,100,2020-06-02 16:10:00,10
494102,936,88,2020-06-02 15:59:28,9
494102,16366,100,2020-03-03 23:43:42,10
494102,16367,100,2020-03-03 23:47:05,10
494102,16368,100,2020-03-03 23:51:31,10
494102,16369,86,2020-03-04 15:24:54,9
494102,16370,100,2020-03-04 15:27:46,10
494102,43457,100,2020-05-07 16:35:54,10
494102,179314,100,2020-05-07 16:13:04,10
494102,179316,100,2020-05-07 16:41:51,10
494102,181489,100,2020-05-07 16:39:03,10
494102,181492,99,2020-05-07 16:40:31,10
494102,182546,93,2020-05-07 16:24:32,10
494102,183716,100,2020-05-07 16:22:16,10
502991,510,100,2020-04-01 14:19:16,10
502991,888,22,2020-04-07 11:42:06,3
502991,911,97,2020-03-31 16:08:20,10
502991,920,100,2020-03-31 17:01:23,10
502991,921,100,2020-03-31 17:03:56,10
502991,928,80,2020-03-31 17:15:47,8
502991,934,100,2020-03-31 17:08:53,10
502991,45042,100,2020-04-01 13:59:24,10
502991,45043,100,2020-04-01 14:02:59,10
502991,148388,100,2020-04-30 11:45:47,10
502991,148389,100,2020-04-30 11:53:28,10
502991,182545,100,2020-04-29 15:53:22,10
503713,510,100,2020-04-02 17:10:51,10
504051,510,100,2020-04-03 18:47:57,10
504051,911,100,2020-04-03 18:19:07,10
504051,920,100,2020-04-03 18:26:30,10
504051,7626,100,2020-04-03 18:29:11,10
504051,7627,100,2020-04-03 18:32:28,10
504051,7628,100,2020-04-03 18:35:47,10
504051,43457,100,2020-04-03 19:08:02,10
488134,510,28,2020-04-06 18:55:57,3
488134,43457,100,2020-04-06 18:53:53,10
488134,182546,100,2020-04-06 18:52:11,10
488134,183716,100,2020-04-06 18:50:29,10
502596,510,100,2020-04-07 14:17:40,10
502596,512,11,2020-04-07 14:53:49,2
502596,7626,68,2020-04-07 14:29:13,7
502596,7627,100,2020-04-07 14:19:56,10
502596,7628,18,2020-04-07 14:37:42,2
504459,510,100,2020-04-07 21:20:04,10
504459,43457,100,2020-04-07 21:17:41,10
465202,510,83,2020-04-09 18:43:27,9
465202,512,12,2020-04-09 18:44:44,2
505655,510,100,2020-04-12 03:18:28,10
505655,512,100,2020-04-12 03:36:13,10
505655,925,99,2020-04-12 03:40:27,10
505655,935,100,2020-04-12 03:43:07,10
505741,510,100,2020-04-14 02:44:13,10
506219,510,100,2020-04-15 18:51:54,10
506219,511,100,2020-04-15 19:03:53,10
506219,512,100,2020-04-15 19:24:51,10
506219,513,100,2020-04-15 21:04:48,10
506219,514,100,2020-04-15 21:06:57,10
506219,515,100,2020-04-15 21:32:27,10
506219,516,100,2020-04-15 21:49:05,10
506219,7828,38,2020-04-16 17:10:34,4
506219,16366,100,2020-04-22 19:42:09,10
506219,16367,100,2020-04-22 19:54:55,10
506219,16368,100,2020-04-22 20:12:26,10
506219,16369,100,2020-04-22 20:28:18,10
506219,16370,100,2020-04-22 20:52:50,10
506219,16371,100,2020-04-22 23:11:49,10
506219,16372,100,2020-04-22 23:29:34,10
506219,16373,100,2020-04-22 23:52:11,10
506219,16374,100,2020-04-22 23:56:50,10
506219,16375,100,2020-04-22 23:59:20,10
506219,16376,100,2020-04-23 00:03:00,10
506219,16377,100,2020-04-23 00:06:29,10
506219,16378,100,2020-04-23 00:09:11,10
506219,16379,100,2020-04-23 00:16:45,10
506219,16380,100,2020-04-23 00:24:32,10
506219,16381,100,2020-04-23 00:27:58,10
506219,16382,100,2020-04-23 00:30:14,10
506219,16383,100,2020-04-23 00:33:07,10
506219,16384,100,2020-04-23 00:35:00,10
506219,16385,100,2020-05-25 22:14:50,10
506219,16386,100,2020-05-26 01:50:58,10
506219,16387,100,2020-05-26 01:54:58,10
506219,16388,100,2020-05-26 01:58:11,10
506219,16389,100,2020-05-26 02:00:35,10
506219,16390,100,2020-05-26 02:08:51,10
506219,16391,100,2020-05-26 02:13:33,10
506219,32564,100,2020-04-16 00:59:38,10
506219,62142,100,2020-07-23 23:51:17,10
506219,62148,30,2020-07-23 23:57:56,3
506219,161397,100,2020-04-15 23:06:00,10
506219,161399,100,2020-04-15 23:13:56,10
506231,510,100,2020-04-15 19:00:39,10
510203,510,100,2020-05-08 17:41:45,10
512249,510,100,2020-05-19 11:54:27,10
512249,7626,59,2020-05-19 12:10:56,6
493618,510,100,2020-05-20 13:42:52,10
493618,183716,70,2020-02-27 18:22:05,7
512922,510,100,2020-05-26 12:31:06,10
512922,512,100,2020-05-26 12:06:31,10
512922,16366,100,2020-05-27 10:36:02,10
512922,16367,64,2020-05-27 10:38:53,7
512922,16368,100,2020-05-27 10:41:17,10
512922,16369,23,2020-05-27 10:45:38,3
513089,510,33,2020-05-27 12:24:50,4
530378,510,100,2020-06-09 09:04:13,10
530378,512,100,2020-06-09 09:17:51,10
533072,510,100,2020-06-16 14:19:23,10
533164,510,100,2020-06-17 06:59:56,10
510788,510,6,2020-06-17 07:06:52,1
510788,511,20,2020-06-17 07:36:59,2
510788,7626,100,2020-06-17 07:57:37,10
473912,510,67,2020-06-22 04:57:01,7
534018,510,100,2020-06-22 11:25:57,10
534456,510,100,2020-06-25 10:39:30,10
534456,512,100,2020-06-25 10:42:14,10
533683,510,100,2020-07-03 11:47:55,10
533683,913,100,2020-07-03 13:55:32,10
533683,925,28,2020-07-03 13:14:19,3
533683,62140,92,2020-07-03 13:26:45,10
533683,62141,17,2020-07-03 13:27:29,2
533683,62142,52,2020-07-03 13:27:48,6
533683,62149,65,2020-07-03 13:28:27,7
533683,84715,33,2020-07-03 13:11:48,4
533683,156435,72,2020-07-03 13:50:44,8
533683,194559,23,2020-07-03 15:35:32,3
535922,510,100,2020-07-06 13:45:42,10
535922,892,100,2020-07-06 13:48:15,10
535922,913,100,2020-07-06 14:28:07,10
535922,918,100,2020-07-06 14:34:37,10
535922,925,100,2020-07-06 14:31:48,10
537825,510,100,2020-07-19 21:07:17,10
537825,735,100,2020-07-18 19:24:51,10
537825,7828,100,2020-07-18 14:26:32,10
537825,7829,97,2020-07-18 18:17:41,10
537825,31980,100,2020-07-18 19:18:51,10
537825,32564,88,2020-07-18 14:34:47,9
537825,38544,100,2020-07-18 14:39:42,10
537825,38545,100,2020-07-18 14:41:02,10
537825,38546,100,2020-07-18 14:44:29,10
537825,38547,100,2020-07-18 14:45:59,10
537825,38548,100,2020-07-18 14:48:42,10
537825,38549,100,2020-07-18 16:51:31,10
537825,38550,100,2020-07-18 16:53:36,10
537825,38551,100,2020-07-18 16:55:06,10
537825,38552,100,2020-07-18 16:57:22,10
537825,38553,100,2020-07-18 16:59:01,10
537825,38554,100,2020-07-18 17:01:20,10
537825,38555,100,2020-07-18 17:04:15,10
537825,38556,96,2020-07-18 17:05:58,10
537825,38557,100,2020-07-18 17:07:41,10
537825,38558,100,2020-07-18 17:09:16,10
537825,43102,100,2020-08-05 22:41:29,10
537825,43457,100,2020-07-17 23:11:18,10
537825,43458,100,2020-07-17 23:13:11,10
537825,43459,100,2020-07-17 23:15:00,10
537825,43460,100,2020-07-17 23:16:33,10
537825,43461,100,2020-07-17 23:16:10,10
537825,43462,100,2020-07-17 23:19:33,10
537825,43463,100,2020-07-17 23:21:16,10
537825,43464,100,2020-07-17 23:23:09,10
537825,43465,100,2020-07-17 23:25:16,10
537825,43466,99,2020-07-17 23:27:16,10
537825,43467,95,2020-07-17 23:28:26,10
537825,43468,100,2020-07-17 23:29:48,10
537825,43469,100,2020-07-17 23:31:34,10
537825,43470,100,2020-07-17 23:33:04,10
537825,43471,100,2020-07-17 23:34:32,10
537825,43472,95,2020-07-17 23:36:16,10
537825,43473,97,2020-07-17 23:38:05,10
537825,43474,100,2020-07-17 23:39:25,10
537825,43475,100,2020-07-17 23:41:13,10
537825,43476,99,2020-07-17 23:42:46,10
537825,43477,100,2020-07-17 23:44:47,10
537825,43478,100,2020-07-17 23:46:13,10
537825,43479,100,2020-07-17 23:47:27,10
537825,43480,100,2020-07-17 23:48:31,10
537825,43481,100,2020-07-17 23:50:13,10
537825,43482,100,2020-07-18 18:21:40,10
537825,43483,100,2020-07-18 14:30:21,10
537825,43484,85,2020-07-18 14:32:36,9
537825,43485,89,2020-07-18 18:25:52,9
537825,43696,100,2020-08-05 23:18:28,10
537825,45040,100,2020-07-16 22:50:38,10
537825,45041,100,2020-07-17 22:19:38,10
537825,45161,100,2020-07-18 19:07:53,10
537825,45162,100,2020-07-18 19:08:17,10
537825,45163,100,2020-07-18 19:08:41,10
537825,45164,100,2020-07-18 19:09:07,10
537825,45165,100,2020-07-18 19:09:58,10
537825,45166,100,2020-07-18 19:10:32,10
537825,45167,99,2020-07-18 19:11:23,10
537825,45205,100,2020-07-19 21:11:15,10
537825,45206,100,2020-08-05 22:45:07,10
537825,45207,100,2020-08-05 22:45:47,10
537825,45208,100,2020-08-05 22:47:19,10
537825,45209,100,2020-08-05 22:48:09,10
537825,45210,100,2020-08-05 22:49:59,10
537825,45211,100,2020-08-05 22:51:29,10
537825,45212,100,2020-08-05 22:53:17,10
537825,45213,100,2020-08-05 22:53:43,10
537825,45214,100,2020-08-05 22:54:39,10
537825,45215,100,2020-08-05 22:55:16,10
537825,45216,100,2020-08-05 22:56:19,10
537825,45217,100,2020-08-05 22:57:41,10
537825,45218,100,2020-08-05 22:58:43,10
537825,45219,97,2020-08-05 23:00:21,10
537825,45220,100,2020-08-05 23:01:11,10
537825,45221,100,2020-08-05 23:01:53,10
537825,45223,99,2020-08-05 23:04:45,10
537825,45224,100,2020-08-05 23:05:40,10
537825,45225,100,2020-08-05 23:16:32,10
537825,45226,100,2020-08-05 23:06:47,10
537825,45227,99,2020-08-05 23:07:54,10
537825,45229,100,2020-08-05 23:08:48,10
537825,45230,100,2020-08-05 23:09:53,10
537825,45231,100,2020-08-05 23:11:24,10
537825,45232,100,2020-08-05 23:12:17,10
537825,45233,100,2020-08-05 23:13:09,10
537825,45234,78,2020-08-05 23:14:14,8
537825,64247,100,2020-07-18 19:24:16,10
537825,64256,100,2020-07-18 19:22:53,10
537825,66848,100,2020-07-17 23:02:26,10
537825,66849,100,2020-07-17 23:03:53,10
537825,66850,100,2020-07-17 23:04:50,10
537825,66851,100,2020-07-17 23:05:36,10
537825,66852,99,2020-07-17 23:06:32,10
537825,66853,100,2020-07-17 23:07:11,10
537825,66854,100,2020-07-17 23:07:50,10
537825,66855,100,2020-07-18 14:38:25,10
537825,66856,100,2020-07-18 14:39:05,10
537825,80481,100,2020-07-18 18:31:35,10
537825,126659,100,2020-07-18 19:21:05,10
537825,126661,100,2020-07-18 19:15:44,10
537825,126663,100,2020-07-18 19:30:16,10
537825,128685,100,2020-07-18 19:16:30,10
537825,128691,100,2020-07-18 19:17:20,10
537825,148391,93,2020-07-18 19:13:28,10
537825,150399,99,2020-07-17 23:08:46,10
537825,150401,100,2020-07-18 19:18:00,10
537825,150402,100,2020-07-18 19:26:04,10
537825,150405,100,2020-07-18 19:26:40,10
537825,155009,100,2020-07-18 19:27:21,10
537825,161362,100,2020-07-18 19:29:33,10
537825,161427,100,2020-07-18 19:23:25,10
537825,179314,85,2020-07-19 21:15:03,9
537825,179316,92,2020-07-19 21:10:13,10
537825,181489,95,2020-07-19 21:08:06,10
537825,181492,97,2020-07-19 21:09:08,10
537825,182545,100,2020-07-19 21:15:19,10
537825,182546,99,2020-07-19 21:05:47,10
537825,182547,96,2020-07-19 21:18:30,10
537825,183710,99,2020-07-19 21:12:38,10
537825,183712,92,2020-07-19 21:13:51,10
537825,183714,84,2020-07-19 21:19:52,9
537825,183716,96,2020-07-19 21:04:19,10
537825,194559,100,2020-07-17 23:00:20,10
537825,244660,100,2020-07-17 23:09:22,10
537486,510,100,2020-07-21 16:01:41,10
537486,545,100,2020-07-25 12:43:43,10
537486,7104,100,2020-08-14 12:10:14,10
537486,7105,100,2020-08-14 12:24:20,10
537486,43457,100,2020-07-21 15:59:42,10
537486,45205,100,2020-07-21 16:02:51,10
537486,181489,89,2020-08-04 15:57:39,9
537486,182546,100,2020-07-21 15:58:14,10
537486,183710,100,2020-07-21 16:04:18,10
537486,183712,100,2020-07-21 16:05:34,10
537486,183714,100,2020-07-21 16:07:15,10
537486,183716,100,2020-07-21 15:56:42,10
545083,510,100,2020-07-30 14:52:56,10
545083,512,90,2020-07-30 15:16:00,9
545083,887,74,2020-08-27 11:02:41,8
545083,918,92,2020-08-27 10:58:35,10
545083,936,100,2020-08-27 09:51:44,10
545083,1935,100,2020-08-27 12:24:32,10
545083,16366,100,2020-08-27 12:34:02,10
513333,510,100,2020-08-27 19:07:41,10
513333,892,100,2020-06-06 00:50:09,10
513333,84715,100,2020-07-02 19:58:34,10
549586,510,84,2020-09-10 05:37:16,9
550570,510,100,2020-09-14 22:21:52,10
550723,510,100,2020-09-16 07:13:11,10
534052,510,90,2020-09-16 07:25:22,9
534052,16366,100,2020-06-22 14:16:39,10
534052,16367,100,2020-06-22 14:19:53,10
554556,510,100,2020-10-09 07:59:34,10
554556,512,18,2020-10-09 08:00:28,2
554556,913,100,2020-10-09 05:21:47,10
554556,919,9,2020-10-09 07:58:29,1
551380,510,100,2020-10-09 21:56:48,10
74358,510,100,2020-10-12 10:10:41,10
563179,510,100,2020-11-17 03:14:53,10
563179,512,10,2020-11-17 08:46:00,1
563179,16366,70,2020-11-16 09:49:23,7
563179,64188,90,2020-11-17 06:20:37,9
563179,183710,24,2020-11-17 03:09:41,3
563179,183712,98,2020-11-18 08:22:24,10
563179,183714,100,2020-11-18 08:23:43,10
563179,183716,76,2020-11-17 03:09:05,8
563179,321922,100,2020-11-16 09:32:24,10
567208,510,100,2020-12-08 20:42:25,10
567208,43457,100,2020-12-08 20:34:56,10
567208,45205,100,2020-12-08 20:50:57,10
567208,179314,100,2020-12-08 21:02:45,10
567208,179316,100,2020-12-08 20:49:41,10
567208,181489,100,2020-12-08 20:43:24,10
567208,181492,99,2020-12-08 20:45:14,10
567208,182545,100,2020-12-08 21:04:29,10
567208,182546,100,2020-12-08 20:31:17,10
567208,182547,100,2020-12-08 21:07:54,10
567208,183710,99,2020-12-08 20:52:38,10
567208,183712,99,2020-12-08 20:55:41,10
567208,183714,100,2020-12-08 21:10:02,10
567208,183716,100,2020-12-08 20:28:24,10
567208,183716,17,2020-12-08 20:28:24,2
568702,510,100,2020-12-17 13:52:34,10
568702,7626,9,2021-02-03 15:42:50,1
568702,43457,100,2021-02-23 14:41:50,10
568702,43461,100,2021-02-23 14:44:22,10
568702,43481,100,2021-02-23 14:46:45,10
568702,66852,99,2021-02-25 14:59:31,10
568702,117891,100,2021-02-25 15:08:14,10
569565,510,100,2020-12-29 22:51:12,10
566748,510,100,2021-01-14 21:27:17,10
566748,887,100,2021-01-14 21:52:53,10
566748,892,100,2021-01-14 22:42:40,10
566748,897,100,2021-03-13 00:44:11,10
566748,40525,100,2021-03-12 23:31:53,10
566748,64207,100,2021-05-05 19:26:45,10
566748,126654,100,2021-05-05 19:27:52,10
566748,126655,99,2021-05-05 19:28:44,10
566748,126656,100,2021-05-05 19:31:04,10
566748,126657,100,2021-05-05 19:32:58,10
566748,126658,100,2021-05-05 19:33:50,10
566748,126659,100,2021-05-05 19:34:43,10
566748,126663,100,2021-05-05 19:25:58,10
575161,510,100,2021-01-23 03:03:57,10
575161,43457,100,2021-01-23 03:02:00,10
575161,45205,100,2021-01-23 03:07:47,10
575161,181489,100,2021-01-23 03:05:40,10
575161,181492,98,2021-01-23 03:06:42,10
575161,182546,100,2021-01-23 03:00:34,10
575161,183710,91,2021-01-23 03:09:10,10
575161,183712,100,2021-01-23 03:10:14,10
575161,183716,100,2021-01-23 02:58:52,10
555284,510,100,2021-01-27 14:04:45,10
555284,511,6,2021-01-18 13:26:05,1
555284,890,89,2021-01-27 14:06:59,9
577171,510,100,2021-02-08 00:15:11,10
577171,512,6,2021-02-08 00:13:47,1
568716,510,100,2021-02-23 15:31:20,10
568716,513,100,2021-02-23 15:33:12,10
568716,38544,100,2021-02-23 16:25:05,10
568716,38545,100,2021-02-23 16:26:33,10
568716,38546,100,2021-02-23 16:30:03,10
568716,38547,100,2021-02-23 16:31:34,10
568716,38548,100,2021-02-23 16:33:42,10
568716,38549,100,2021-02-23 16:35:27,10
568716,38550,100,2021-02-23 16:37:30,10
568716,38551,100,2021-02-23 16:39:05,10
568716,66848,100,2021-02-23 15:41:08,10
568716,66849,100,2021-02-23 15:43:23,10
568716,66851,100,2021-02-23 15:44:22,10
568716,66852,99,2021-02-23 15:45:27,10
568716,66853,100,2021-02-23 15:46:12,10
568716,66854,100,2021-02-23 16:17:54,10
568716,66855,100,2021-02-23 16:21:53,10
568716,66856,100,2021-02-23 16:22:56,10
568716,150399,99,2021-02-23 16:18:51,10
568716,194559,100,2021-02-23 15:39:19,10
568716,233779,100,2021-04-26 14:49:53,10
568716,304187,100,2021-02-23 16:23:45,10
579891,510,100,2021-02-24 13:57:12,10
579891,512,100,2021-02-24 13:58:57,10
579891,43457,100,2021-02-24 14:09:47,10
579891,182546,100,2021-02-24 14:08:13,10
579891,183716,100,2021-02-24 14:06:44,10
581009,510,100,2021-03-03 08:48:55,10
582219,510,100,2021-03-11 01:47:46,10
582219,512,100,2021-03-11 01:48:58,10
582219,526,100,2021-03-11 01:52:27,10
582219,528,100,2021-03-11 01:55:00,10
582219,535,100,2021-03-11 01:58:33,10
592627,510,100,2021-05-05 17:08:59,10
592627,16366,100,2021-05-05 17:45:00,10
592627,16367,100,2021-05-05 17:48:09,10
592627,43457,100,2021-05-05 17:07:10,10
592627,45205,100,2021-05-05 17:10:09,10
592627,64247,100,2021-05-05 16:47:47,10
592627,64248,91,2021-05-05 16:48:43,10
592627,64249,57,2021-05-05 16:50:23,6
592627,64251,99,2021-05-05 16:53:23,10
592627,64252,96,2021-05-05 16:55:36,10
592627,64253,100,2021-05-05 16:58:41,10
592627,64254,100,2021-05-05 16:59:51,10
592627,179314,100,2021-05-05 17:13:49,10
592627,181489,16,2021-05-05 17:09:50,2
592627,182545,100,2021-05-05 17:17:03,10
592627,182546,100,2021-05-05 17:05:45,10
592627,182547,99,2021-05-05 17:34:42,10
592627,183710,95,2021-05-05 17:11:32,10
592627,183712,93,2021-05-05 17:12:38,10
592627,183714,100,2021-05-05 17:36:11,10
592627,183716,100,2021-05-05 17:04:15,10
592627,194559,100,2021-05-05 16:36:10,10
592627,233779,100,2021-06-17 17:08:35,10
592627,233780,100,2021-06-17 17:10:24,10
592627,312322,100,2021-05-05 16:26:46,10
592627,312324,100,2021-05-05 16:10:05,10
592627,312325,100,2021-05-05 16:41:38,10
592627,328058,100,2021-05-05 17:40:11,10
602419,510,100,2021-07-01 11:58:17,10
608559,510,100,2021-09-09 13:16:00,10
608559,514,100,2021-09-09 13:17:06,10
606976,510,100,2021-09-10 12:22:11,10
606976,511,100,2021-09-09 15:45:43,10
606976,512,100,2021-09-10 13:15:40,10
580934,510,84,2021-09-12 18:55:24,9
580934,1927,100,2021-03-02 14:50:29,10
580934,52615,69,2021-07-08 19:38:50,7
580934,194559,100,2021-05-10 15:38:29,10
580934,291933,100,2021-03-02 14:54:52,10
580934,291934,100,2021-03-02 15:07:38,10
580934,291935,100,2021-03-02 15:27:33,10
580934,291936,100,2021-03-02 15:31:32,10
580934,291937,100,2021-03-02 15:33:57,10
580934,291938,100,2021-03-02 15:35:15,10
580934,312322,100,2021-05-10 15:35:03,10
580934,312324,100,2021-03-02 14:47:09,10
580934,312325,100,2021-05-10 15:41:25,10
224456,511,63,2018-09-28 20:47:49,7
224456,733,100,2018-09-28 21:01:26,10
224456,813,100,2018-09-28 21:00:12,10
224456,7680,100,2018-09-28 20:58:44,10
224456,12659,100,2018-09-28 20:50:14,10
224361,511,100,2018-10-09 16:58:37,10
268173,511,64,2018-10-29 20:39:26,7
261940,511,17,2019-01-09 18:03:35,2
261940,512,100,2018-12-03 14:30:36,10
261940,32022,100,2018-10-05 09:02:06,10
261940,38549,88,2019-03-07 10:58:58,9
261940,43457,100,2018-10-17 14:14:39,10
304135,511,4,2019-03-11 15:22:59,1
304135,526,9,2019-03-11 15:43:59,1
304135,823,2,2019-03-25 08:08:34,1
304135,16366,32,2019-03-25 11:47:37,4
304135,43457,9,2019-03-27 09:50:45,1
284288,511,100,2019-03-20 16:02:11,10
284288,512,100,2019-03-20 15:58:50,10
284288,7626,100,2019-03-20 15:55:16,10
284330,511,4,2019-07-12 18:58:35,1
284330,7680,21,2019-07-29 23:36:33,3
284330,16381,29,2019-10-08 17:35:48,3
544668,511,100,2020-07-21 23:37:26,10
544668,126663,100,2020-07-21 23:45:02,10
224349,512,36,2018-10-18 22:47:09,4
139434,512,37,2018-11-12 12:10:55,4
288548,512,8,2019-01-11 13:43:18,1
234474,512,27,2019-01-29 18:52:54,3
234474,733,87,2019-04-05 19:58:57,9
234474,736,100,2019-04-05 20:00:15,10
234474,7628,38,2019-04-05 20:04:33,4
293691,512,100,2019-02-06 23:33:39,10
296351,512,9,2019-02-22 11:28:26,1
306354,512,41,2019-03-21 10:25:57,5
296362,512,100,2019-05-23 15:54:28,10
296362,16377,2,2019-10-07 21:01:07,1
364076,512,100,2019-05-23 17:12:49,10
402627,512,9,2019-06-24 16:37:45,1
402627,552,7,2019-06-24 16:41:28,1
402627,561,15,2019-06-24 16:41:47,2
402627,16375,9,2019-06-24 16:39:51,1
402627,16377,12,2019-06-24 16:39:19,2
402627,16379,4,2019-06-24 16:39:01,1
403297,512,34,2019-06-25 09:38:40,4
403297,738,100,2019-06-25 09:45:11,10
406894,512,36,2019-07-12 10:45:57,4
467347,512,16,2019-11-06 08:15:33,2
263192,512,86,2019-11-18 00:04:08,9
263192,527,88,2019-10-16 23:02:34,9
482175,512,100,2019-12-28 23:23:16,10
493458,512,62,2020-02-26 17:15:42,7
503825,512,43,2020-04-03 01:20:58,5
503825,527,38,2020-04-03 20:08:43,4
503825,886,4,2020-04-03 01:16:48,1
402682,512,36,2020-05-05 10:49:11,4
402682,16375,99,2020-05-05 10:44:02,10
402682,16377,100,2020-05-05 10:50:52,10
511948,512,100,2020-05-16 17:12:59,10
547027,512,88,2020-08-20 17:48:27,9
556570,512,98,2020-10-19 08:54:25,10
576089,512,80,2021-02-23 22:52:00,8
576089,43457,100,2021-02-23 22:41:25,10
576089,125621,80,2021-02-23 22:49:13,8
576089,233779,100,2021-04-22 19:47:19,10
576089,233780,100,2021-04-22 19:48:19,10
576089,237390,44,2021-04-22 19:51:46,5
104117,512,21,2021-04-01 08:40:39,3
545300,512,100,2021-07-28 23:17:18,10
604849,512,100,2021-08-12 12:48:57,10
604849,514,100,2021-08-12 12:45:01,10
604849,516,100,2021-08-04 14:58:50,10
604849,528,37,2021-08-12 12:43:45,4
604849,4403,100,2021-08-12 12:54:32,10
604849,4404,100,2021-08-12 13:26:44,10
604849,4409,100,2021-08-12 13:48:06,10
278162,513,100,2018-11-27 21:33:18,10
278162,790,100,2018-11-27 21:21:24,10
278162,792,54,2018-11-27 21:27:29,6
282970,513,100,2018-12-06 15:06:56,10
282970,7640,43,2018-12-06 15:08:22,5
200212,513,100,2019-02-14 17:34:50,10
200212,515,59,2019-02-19 18:36:15,6
200212,38547,19,2020-02-25 17:07:54,2
200212,43457,100,2019-04-30 21:25:52,10
200212,43467,79,2019-04-30 21:30:21,8
200212,43481,100,2019-04-30 21:28:29,10
284337,513,100,2019-07-05 18:13:14,10
284337,529,100,2019-07-05 18:03:03,10
284337,733,77,2019-07-05 18:10:18,8
284337,734,11,2019-07-04 17:15:27,2
284337,768,100,2019-07-05 18:16:14,10
284337,15256,100,2019-07-04 17:55:27,10
284337,15257,12,2019-07-04 18:11:08,2
284337,15257,1,2019-07-04 18:11:08,1
284337,15258,98,2019-07-04 18:11:18,10
284337,15259,100,2019-07-04 18:16:28,10
284337,65425,100,2019-07-04 18:21:35,10
284337,65426,100,2019-07-04 18:26:02,10
284337,65431,100,2019-07-04 17:16:40,10
284337,65432,100,2019-07-04 17:19:10,10
284337,65433,100,2019-07-04 17:35:00,10
284337,128692,99,2019-07-04 17:10:42,10
537638,513,100,2020-11-17 22:39:36,10
537638,919,72,2021-03-26 20:17:44,8
537638,925,100,2021-01-15 21:09:26,10
537638,4403,34,2021-03-26 20:49:28,4
537638,4404,70,2021-03-26 20:50:20,7
537638,4405,100,2021-03-26 20:52:06,10
537638,4407,100,2021-03-26 21:00:44,10
537638,4409,37,2021-03-26 21:03:54,4
537638,16366,100,2020-11-17 22:43:42,10
537638,16367,89,2020-11-17 22:46:27,9
537638,32023,4,2020-07-17 19:15:36,1
537638,32564,37,2020-07-13 15:01:44,4
537638,66848,49,2020-07-17 19:09:26,5
537638,182545,100,2021-03-26 20:23:32,10
537638,194559,100,2020-07-13 15:03:04,10
535916,514,100,2020-07-08 17:24:16,10
588749,514,100,2021-04-09 09:30:19,10
588749,516,100,2021-04-09 09:33:46,10
588749,161397,12,2021-04-09 09:33:20,2
296689,515,100,2019-05-29 17:17:40,10
296689,16377,100,2019-02-25 23:10:40,10
296689,16390,100,2019-02-25 23:05:56,10
545551,515,100,2020-08-11 14:28:57,10
545551,622,100,2020-08-05 14:10:37,10
545551,1944,47,2020-08-03 16:25:03,5
545551,4422,61,2020-08-03 14:51:23,7
545551,32022,100,2020-08-13 11:24:21,10
545551,32023,100,2020-08-13 11:27:27,10
545551,32024,100,2020-08-13 11:31:26,10
545551,32025,100,2020-08-13 11:36:22,10
545551,32026,100,2020-08-13 11:39:20,10
545551,32027,100,2020-08-13 11:43:51,10
545551,32028,100,2020-08-13 11:47:18,10
545551,32028,5,2020-08-13 11:47:18,1
545551,32029,100,2020-08-13 11:52:14,10
545551,32030,100,2020-08-13 11:55:34,10
545551,32031,100,2020-08-13 11:59:10,10
545551,32032,100,2020-08-13 16:33:42,10
545551,32033,100,2020-08-13 16:40:57,10
545551,32034,100,2020-08-13 16:44:14,10
545551,32035,100,2020-08-13 16:48:05,10
545551,32036,100,2020-08-13 17:03:18,10
545551,32037,100,2020-08-13 17:07:05,10
545551,62140,100,2020-08-11 15:39:44,10
545551,62141,100,2020-08-11 15:43:19,10
545551,62144,100,2020-08-11 15:45:10,10
545551,62154,100,2020-08-11 15:46:45,10
545551,179314,100,2020-08-03 16:12:08,10
545551,182545,100,2020-08-04 10:16:48,10
545551,183714,100,2020-08-13 11:20:05,10
297798,526,100,2019-03-06 13:12:26,10
297798,62141,25,2019-03-25 16:59:22,3
304419,526,100,2019-03-11 14:34:02,10
304909,526,11,2019-03-14 09:50:46,2
304909,527,1,2019-03-14 09:51:12,1
491291,526,51,2020-02-12 17:13:16,6
603002,526,61,2021-07-09 07:33:23,7
603002,925,100,2021-07-08 14:52:53,10
603002,941,100,2021-07-09 11:04:40,10
266244,527,100,2018-10-22 08:59:35,10
266244,733,100,2018-10-09 06:19:19,10
266244,734,44,2018-10-09 06:21:39,5
266244,31956,100,2018-10-09 06:15:31,10
295716,527,84,2019-03-11 12:44:25,9
295716,32022,100,2019-03-11 12:14:50,10
295716,32023,100,2019-03-11 12:30:15,10
295716,32024,100,2019-03-11 12:33:55,10
490113,527,2,2020-03-02 11:01:33,1
490113,733,20,2020-03-17 11:24:35,2
490113,736,15,2020-03-02 11:02:06,2
490113,738,100,2020-03-02 10:59:48,10
490113,819,99,2020-03-02 13:53:08,10
490113,181489,100,2020-03-09 14:41:49,10
490113,181492,99,2020-03-02 10:51:57,10
546297,527,57,2020-08-04 04:14:50,6
546297,936,21,2020-08-12 07:56:34,3
546297,937,62,2020-08-12 08:21:24,7
497651,527,100,2020-12-23 05:43:17,10
